0.56367, 0.437996, 2.021175, 1.170578, -0.560945, -1.086076, 0.466353, 0.667055, 1.126942, 0.613098, 1.138943, 0.074505, 0.380977, -0.117629, 0.188689, 0.916329, 0.028482, 2.415728, 2.731762, 2.329782, 2.075664, 3.547071, 1.783655, 1.986134, 1.16246, 0.306774, 1.180921, 0.134215, -0.330921, -0.185246, -0.167952, -0.684485, 7.74E-4, 0.250201, 0.572831, 0.343971, 1.202353, -0.416139, 1.05017, -0.424302, -0.345164, -0.397017, -0.727971, -0.442333, -0.773018, -0.804444, -0.43213, -0.656508, -0.6854, -0.71194, -0.921433, 0.946141, 0.702772, -0.72288, -0.780365, 0.423329, 0.268166, 1.022018, -0.009688, -0.744069, 0.393803, -0.546477, -0.276288, -1.13822, -0.518748, -1.056659, -0.602913, -0.163676, 36.7, 3.21
-0.98164, 0.444809, -0.303359, 4.54293, -1.1816, 2.848345, 0.616573, -0.995275, 0.250624, -0.732346, -1.214839, -0.618964, -0.659646, 0.64936, 0.556033, -0.345549, -0.862884, -1.151416, -0.452959, -0.897163, 5.34026, -0.242, 0.178178, 0.449371, -0.91348, -0.529288, -0.673615, -1.290864, -1.018886, -1.542358, -0.817731, -0.742084, -1.182064, -1.368389, -0.883264, 2.142736, 1.799218, 2.667003, 1.790537, 3.60126, 0.43868, -0.486409, -0.104319, 0.162113, 0.113426, -0.331067, -0.408012, -0.165014, 0.084442, -0.129922, -0.27366, -0.850697, 0.608414, -0.182807, -0.949018, -0.462275, 1.591046, 0.821635, -0.39046, -0.178741, 0.389687, -0.590746, -0.103605, -1.017445, 0.373013, 0.083369, -0.449183, 0.130831, 9.03, 38.74
4.701566, 4.302355, 3.354509, 2.352447, 0.131287, -1.464572, 0.302351, -0.577926, 0.568539, -0.95585, 0.514416, -0.125673, 0.21222, -0.092346, 0.432368, 0.469969, 0.869984, 8.617715, 8.610597, 2.059031, 2.308024, 0.870001, 1.25851, 0.782324, 1.523358, 0.344957, 1.399781, 1.148786, 0.294403, 1.069337, 0.547124, 0.425156, -0.005761, -0.192583, 1.046616, 0.280869, -0.314879, -0.863113, -0.67569, -0.942391, -0.634698, -0.582404, -0.799312, -0.742631, -0.627745, -1.297572, -0.887335, -0.678264, -1.032605, -0.410328, -1.209104, 1.139271, 0.125719, -2.525, -0.731077, -0.986265, -0.291618, -1.239534, -0.019885, -1.060059, -0.214165, -0.552548, -0.762512, -0.154881, -0.870775, -0.75089, -0.190656, -0.904284, 39.91, 32.83
-0.512168, -0.87045, -0.985644, -0.65659, 0.326136, 0.422961, 0.940682, -0.036177, 0.560791, -0.498851, -0.016128, 0.909182, -0.188163, -1.648931, -0.185596, -0.211022, -1.410282, -0.272648, -0.784297, -0.914925, -0.656094, -1.172005, -0.731091, -1.370757, -1.179172, -1.43367, -1.398513, -1.272704, -1.305896, -1.058363, -0.921881, -1.084323, -0.927875, -0.751103, -0.401345, -0.931132, -1.43699, 0.364595, -1.524316, -1.502722, -1.172131, -0.871099, -1.127707, -0.97176, -0.644249, -1.024491, -0.742017, -0.630837, -0.48391, -0.442328, -0.142182, 0.53571, -0.452634, -1.176419, 0.01093, -1.170628, -0.732713, -1.189871, -0.953384, -1.072045, -1.149386, -0.963975, -1.399127, -0.858703, -0.909115, -0.918081, -0.709339, -0.751254, 39.91, 32.83
1.211226, 0.263976, 0.935591, 0.746263, 1.041137, -1.294486, 0.535344, 0.503073, 0.570819, -0.044764, 0.301857, 0.250023, 0.342459, 0.168098, -0.135496, -0.36854, -0.316061, 2.515304, 2.036664, 1.734678, 0.325963, -0.227353, -0.383363, 0.725585, -0.231733, -0.115788, 0.142982, -0.160536, 0.459565, -0.185416, 0.160129, 0.025296, 0.026053, -0.00524, 0.188442, -0.625477, -0.499514, -0.252762, -1.384926, -1.108068, -0.857073, -1.071837, -1.131187, -1.175724, -1.117102, -1.036498, -1.254827, -0.729242, -0.729963, -0.904506, -0.529489, 0.477219, -0.621518, -0.476343, -0.220088, -1.294052, -0.677347, -0.460497, -0.740464, -0.576699, -1.145627, -0.743362, -1.149477, -1.041917, -0.955884, -0.681758, -0.572167, -0.954443, 39.91, 32.83
0.089049, -0.114276, -0.486493, -0.273506, 1.29057, -0.579015, -0.16506, -1.48042, -0.185079, -0.05148, -0.095397, -0.408814, -1.861157, -0.526082, -0.676057, 1.660922, 1.234429, -0.025382, -0.049353, -0.38073, 0.023311, -0.708225, -0.692139, 0.327836, -0.077416, 0.011763, 1.000797, 0.891831, 1.058413, 2.243298, 0.953911, 1.601799, 1.480374, 2.658183, -0.420298, -0.422699, -0.924282, -1.054514, -0.915009, -0.43313, 1.224327, 0.087576, -0.468458, 1.002141, -0.132119, 0.978274, 2.565113, 2.011917, 0.440358, 0.451403, 1.973239, -0.661263, 0.007234, -0.534602, -0.092006, -0.116391, -0.359977, 0.285149, -0.31947, 0.038249, 0.55555, 0.914418, 0.477933, 2.918729, 0.684689, 1.524878, 1.101077, 2.862979, 13.75, 100.48
1.048012, 0.791073, 0.196031, -1.033884, -1.442366, -1.876785, -0.671078, -0.184037, -1.674234, -0.224743, -2.784083, 0.454322, -1.838576, -0.494878, 2.095093, 1.11929, 2.374092, -0.031777, -0.508987, -0.673001, -1.291175, -0.58962, -1.307369, -0.750319, -0.621646, -0.253173, -1.095932, -0.016424, 0.073161, 1.294843, 1.338309, 0.895146, 0.972983, 1.236466, -0.028336, -0.985316, -0.434628, 0.408031, 0.158086, -0.30856, -0.161025, 0.47569, 1.265207, 1.425839, 3.345025, 0.957058, 5.509376, 5.691365, 5.080732, 3.147418, 6.911638, -0.126987, -1.035394, -0.561259, 0.01093, -0.563485, -0.402673, 1.183636, -0.153936, 1.630481, 0.714168, 1.950849, 1.100739, 3.602113, 4.318569, 2.287255, 2.847425, 2.716286, 13.75, 100.48
0.044528, -8.07E-4, -0.38279, -1.267999, -0.186318, -0.054285, -1.690234, -0.307383, -0.633677, -0.583574, -1.300158, 2.097039, 1.011624, -0.25144, -1.830248, -0.651683, -0.665875, -0.176726, -0.585362, -0.764343, -1.133322, -0.806747, -1.270628, -1.246698, -2.006868, -2.372394, -1.916016, -2.431875, -2.744188, -3.068453, -1.641733, -1.787717, -1.057546, 6.18E-4, 0.060739, -0.863388, -0.282806, 0.39486, 0.499368, -0.142012, 1.162811, -0.27994, 0.249229, 1.13491, -0.05605, -0.577755, -1.033146, 0.256391, 1.204279, 3.946738, 4.32701, 0.6822, -0.103001, -0.374164, 0.034736, -0.539835, 0.43289, 0.436566, 0.034002, 0.619079, 0.97015, 0.37307, 0.179282, 0.205822, 1.503578, 1.233779, 2.353134, 3.286288, 13.75, 100.48
0.207894, 1.168502, 0.041949, -0.654613, 0.3476, -0.907685, -0.335696, -0.631203, 0.44203, 0.677759, 0.590085, -0.330312, 0.514714, -0.96302, -0.907248, 0.434189, 1.676581, 0.024741, 0.307766, -0.56102, 0.307472, 0.37163, 1.009986, 0.376288, 0.365953, -0.174202, 0.804221, -0.475945, 1.309983, 0.859921, 0.943942, 0.942196, 2.633986, 2.312674, -0.166416, 1.496437, 1.188409, 1.880384, 2.209834, 0.755655, 0.275461, 0.069584, 0.561865, 0.473314, 0.187792, 0.775871, -0.146172, 1.162711, 1.509573, 2.11681, 2.623182, -0.384474, 0.003844, -0.553981, -0.131235, 0.509816, 0.698154, 0.834455, 0.792763, 0.482807, 1.480464, 0.740717, 1.84213, 1.097597, 0.90404, 1.730779, 3.13852, 1.865192, 13.75, 100.48
0.611704, 1.62116, 0.183613, -1.364017, 0.539343, -2.343884, -2.063948, -2.220285, -0.031481, -1.377739, -0.166438, -2.711357, -1.892257, -1.976471, -1.569029, 0.127473, -0.844441, -0.490437, -0.286204, -0.612271, -0.388112, -0.139589, -0.938125, -0.700794, -0.72158, -0.920595, -0.508384, 0.424402, -0.263757, 0.28283, 1.197061, 1.100394, 2.108743, 1.340673, -0.154836, 1.098325, 0.875902, 1.458071, 1.525674, -0.386058, 0.06836, 0.194786, 0.295989, 1.182065, 0.618124, 1.217281, 1.137032, 1.566705, 3.836975, 7.124747, 3.123954, -0.67769, 0.199623, -0.514664, 0.342871, 0.758032, -0.763356, 0.691106, -0.046389, 0.188158, 0.799234, 1.926947, 1.612049, 2.036062, 3.894729, 3.143604, 4.232226, 3.252381, 13.75, 100.48
0.241875, 0.060469, -0.457902, -0.46653, 0.382004, -0.372972, -1.444396, -1.897188, -1.77836, -0.036436, -1.349277, -1.095666, 0.818719, 0.038433, 0.806002, -0.895402, 0.718586, -0.494213, -0.806998, -0.736251, -1.076354, -0.783865, -0.871889, 0.60495, 1.59056, 0.459923, 0.478454, 0.388511, 0.079106, 0.824138, -0.189991, -0.198441, -0.230573, -0.288447, -0.495469, -1.187217, -0.790419, 0.399344, -0.622597, -0.540714, 1.104154, 1.551896, 0.407973, 0.995346, 0.645474, -0.347052, 0.641555, 0.060691, 0.027844, -0.240697, -0.509558, -0.700628, -1.628325, -0.518335, -0.223441, -0.254581, -1.158915, 1.341631, 2.959748, 1.018352, -0.25902, 0.657269, -0.189283, -0.10858, -0.250632, -0.327864, -0.630608, -0.304111, 23.76, 121.0
0.388856, 0.13866, -0.326726, -0.710529, 0.182224, -0.464855, -1.314101, -0.565815, -1.725065, 0.606808, -0.753904, 0.087546, 0.919128, 0.142874, 0.107721, -0.280471, 0.992257, -0.432397, -0.757672, -0.744229, -1.009732, -0.975043, -0.947745, 0.217311, 0.581996, 0.717631, 0.497545, 0.530278, 0.089131, 0.17262, -0.568242, -0.536814, -0.590291, -0.585555, -0.376542, -1.107215, -0.520669, -0.053235, 0.165704, -0.094649, 1.784209, 2.287143, 1.88491, 1.835702, 1.401397, 0.792878, 0.401529, 0.030207, 0.288674, -0.083229, 0.06916, -0.329387, -1.53617, -0.567387, -0.129559, -0.399009, -0.537913, 1.877085, 0.417746, 0.588075, 0.192185, 0.774068, 0.0449, -0.05398, -0.513834, -0.003994, -0.82323, -0.568052, 23.76, 121.0
-0.549512, -0.725751, -0.846991, -0.780848, -0.324383, 0.014011, 0.751075, 1.827381, 1.232126, -1.734788, 1.6022, -0.563612, 0.177556, -0.573292, -0.846446, 0.824629, -1.627914, -0.557918, -0.866226, -0.898979, -1.156708, -1.117771, -1.026804, -0.69123, -0.3382, -0.141031, -1.331931, -1.243582, -1.210944, -1.13812, -0.649116, -1.376548, -1.528063, -1.105792, -0.235136, -0.977219, -1.25342, 0.237368, -0.921466, 0.044606, 0.206695, 4.428505, 2.422386, 0.986374, -0.199563, 0.380427, -0.258082, 1.755899, 0.612568, -0.195086, -0.248895, 0.117711, -1.10444, -1.977835, 0.031718, -1.45515, 0.68678, 0.837179, 1.961999, 1.822413, 0.319725, 0.498442, 0.810293, 0.579298, 1.323457, 0.175217, -0.370348, -0.042566, 23.76, 121.0
-0.440965, 0.899178, -0.164254, -1.438996, -1.41376, 0.353875, -1.727725, -3.426896, -2.413393, -0.913774, 1.609195, 0.960258, 0.585809, 1.619655, 2.436395, 1.993685, 1.509015, -0.864137, -0.461291, -0.661034, -0.798175, 0.987547, -0.196625, 1.195019, 2.475553, 0.969919, 2.575894, 2.348981, 1.128274, 1.454722, 3.325139, 4.568166, 2.214841, 1.122778, -0.5246, 1.81953, 1.732371, 1.876461, 3.517129, 1.305317, 2.410573, 2.511883, 1.6136, 3.679911, 2.528891, 1.18018, 2.514761, 3.096812, 3.840044, 2.088214, 1.700572, -0.589103, 0.326809, -0.019849, 0.410265, 0.777931, 0.103273, 2.986605, 2.00398, 2.178427, 4.414944, 3.731849, 2.753253, 2.470639, 4.130556, 4.660141, 2.862798, 2.123379, -6.17, 106.82
0.872532, 0.701562, -0.091745, -0.622418, 1.367135, -0.763224, -0.348296, -0.1216, 0.506552, -0.778856, 0.530058, -0.366418, -0.677054, 0.699745, -0.023654, -0.293729, -0.838845, 0.623782, 0.455262, -0.492774, -0.642633, 0.006461, -0.071787, 0.483232, 2.689783, 1.204418, 0.496789, 0.658471, -0.13932, 0.289049, 0.796816, 0.273587, -0.016764, -0.335073, 0.361022, 0.087546, -0.171287, -0.963437, -0.608126, 0.917606, 0.837713, 1.261348, -0.060073, 0.031871, -0.286043, -0.511689, -0.317427, -0.519822, -0.683716, -0.584306, -0.462633, 0.40418, 0.035316, -0.738992, 1.064425, 0.552349, 0.028271, -0.468288, 1.07807, 0.486525, -0.494811, 0.135956, -0.581031, -0.882576, -0.196907, -0.755391, -0.45881, -0.512865, 17.98, -76.8
-0.61272, 0.262166, 3.112324, -0.998725, 1.284028, -0.954539, 0.008105, -0.411734, -0.018007, 0.946492, 0.269658, -0.438059, 1.066, 0.387315, 0.430585, -0.070778, -0.250701, -0.476673, -0.160201, 1.101099, -0.440729, -0.672226, -1.36063, -1.369736, -1.038761, -1.331299, -1.029621, -1.115841, -1.663357, -1.476415, -0.886141, -0.937786, -0.907633, -1.131472, 0.016222, 1.779841, 3.289596, 1.738586, 1.6719, 0.260311, 0.173631, 0.148128, -1.108524, 1.428397, -0.639357, -0.308897, 0.778062, -0.505379, -0.673242, -0.47173, -0.61642, -0.463029, 0.320142, 1.990705, 0.186959, 1.14653, -0.852551, -0.814467, 0.219103, -0.539896, 0.139913, 0.126753, -0.487498, -0.54631, -0.239914, -0.330912, -0.17783, -0.137698, 33.66, 73.16
0.213103, 0.20112, -0.339682, -0.132585, -0.498057, -0.302854, -0.555174, -0.754983, -0.573877, 0.182066, 0.074887, 0.443778, -0.046359, 1.944977, 0.853337, 2.548561, -1.610569, -0.237507, -0.13744, -0.626475, -0.601029, -0.200633, -0.140155, -0.846961, -0.699091, 0.221446, 0.380459, 0.890194, 0.429202, 0.78883, 0.037324, 0.603471, -0.033966, 0.394177, -0.408678, -0.183401, -0.343955, -1.158761, -0.387659, -0.328115, -1.159113, -0.695081, -0.292568, -1.015624, 0.207913, -0.708328, -0.701261, -0.089031, 0.219009, 0.346014, -0.618313, -0.47488, 0.039214, -0.589596, 0.224512, 1.096208, -0.840775, -1.391067, -0.957235, -0.437836, -0.807062, -0.358357, -0.608665, -0.552318, -0.850078, -0.272533, -0.640427, -0.326858, 34.03, -6.85
1.33425, 1.131973, 0.129607, 0.119039, 1.576747, -1.320771, -0.316459, -0.412032, -0.554962, -0.774335, -0.914438, -0.385629, -0.509908, 0.881474, 1.875958, 0.728871, -1.303948, 0.250142, 0.282468, -0.437292, -0.172067, -0.137186, -0.812546, -0.44216, 0.437466, 0.069487, -0.490003, 0.085968, 0.014445, 0.718505, 0.395952, 0.873685, 0.587567, 1.213134, -0.324211, -0.333978, -0.856756, -1.369497, -1.009498, -1.016304, -1.112134, -0.854987, -1.193189, -0.812398, -0.450414, -0.753603, 0.231997, -0.438523, 0.490964, 0.702127, 0.542271, -0.463616, -0.167582, -0.923973, 0.139012, -0.059682, -1.151338, -1.17664, -0.559742, -0.769423, -0.995106, -0.815401, -0.875318, -0.367765, -0.569248, -0.032464, -0.17198, 0.181447, 34.03, -6.85
-0.964498, -1.086495, -1.092248, -0.760656, 0.43711, 0.64725, -0.279039, 0.636676, -0.246331, 1.338412, 1.110219, 1.109448, 1.63922, 1.682625, 0.449858, 0.095246, -0.237876, -0.856281, -1.084361, -1.016125, -0.252557, -0.964921, -0.139676, -0.55947, -0.64347, -0.279697, 0.014603, -0.495499, -0.553981, -0.713288, -0.380982, -0.676645, -0.45087, -0.213929, -0.589072, -1.210119, -1.793506, 0.524609, -1.275882, -1.023818, 0.08611, -0.329009, -0.689104, -0.47682, -0.443185, -0.723576, -0.513197, -0.580099, 0.003511, -0.471786, -0.720371, -0.794495, -1.619115, -2.446492, -0.365606, -2.221377, -0.388803, -0.46434, -0.468853, -0.47931, -0.017139, -0.334175, -0.764642, -0.81848, 0.028847, -0.345254, -0.937461, -0.263158, 35.68, 51.41
-0.451838, -0.601915, -0.863028, 0.033046, -1.402219, 1.194997, -0.349074, 0.383695, -0.648629, -0.118318, -0.481417, 0.551267, 0.307157, -0.164355, 1.702728, -0.288376, 0.691398, -0.118747, -0.418183, -0.788436, -0.701913, -0.569648, 0.336824, 0.444911, 2.648724, 2.02449, 0.616763, 1.451143, 1.24478, 0.707856, 0.03947, 0.390669, -0.171054, 0.002766, 0.03826, -0.731552, -1.482898, -0.049592, -1.153308, -0.430964, -0.281984, 1.274304, -0.051231, -0.430624, -0.227357, -0.416215, 0.164178, -0.409671, -0.12833, -0.368107, -0.086697, 0.964562, -0.364039, -1.524793, -0.226123, -1.750094, 0.982143, 0.344228, 2.150993, 1.685162, 0.113599, 1.304619, 0.572095, -0.110747, -0.371332, -0.367244, -0.463001, -0.245077, 33.66, 73.16
-0.447749, -0.358885, -0.554684, -1.361475, -0.792107, 0.549602, 0.226684, -1.019272, -0.931221, -0.109303, 1.040638, 0.381631, -0.185425, -0.378458, 0.031173, 0.881805, -0.406717, -0.7483, -0.538028, -0.773508, -0.877169, 0.110172, -1.017663, -0.639867, -0.312147, -0.430921, -0.34946, -0.192294, 0.069803, -0.737192, -0.982862, -0.518535, -0.924509, -0.197779, -0.518389, -0.218929, 0.529067, -0.880208, 0.049896, 0.449255, -0.879585, 1.257506, 0.151791, -0.751518, -0.313555, 0.319546, -0.156388, -0.033635, -0.402072, 0.021488, -0.36525, -0.808692, 0.389921, -0.107316, 0.447818, 1.703152, -0.375855, -0.114508, 0.258766, -0.336059, 0.00955, 0.012632, 0.317907, 0.269812, -0.528529, -0.312084, -0.589895, -0.328875, 28.61, 77.2
-0.237772, -0.337692, -0.703176, -0.412167, 0.328508, -0.179243, 0.260001, 0.504469, 0.48062, -0.466359, -2.2885, -0.210083, 0.703132, 1.676638, -1.398068, -2.729113, -1.435305, -0.422713, -0.409006, -0.801863, -0.88016, -1.259823, -0.070204, -0.740173, -0.44599, -0.319069, -0.504717, 0.902537, 0.18578, 0.229849, 0.688676, 0.065398, 0.395869, -0.034592, -0.733804, -1.109961, -1.487283, 0.318636, -1.391204, -1.19059, -0.826791, -0.108572, 0.672939, -0.079701, 0.738251, 1.141731, 0.81082, 1.258887, 2.155981, 2.124678, 0.875602, -0.71154, -0.651973, -1.10774, -0.007512, -1.15468, -0.940523, -0.325589, -0.648633, -0.259849, -0.727557, 0.101521, -0.098298, -0.329392, -0.034705, -0.284924, -0.341587, -0.606452, 42.86, 74.6
-0.463589, -0.609649, -0.789921, 1.831549, 0.554678, 0.167744, 0.555452, 0.882322, 0.041374, -0.181673, 0.682574, -0.240319, 0.259455, 0.07978, -0.287926, 0.258913, -1.439989, 0.447407, 0.240749, -0.385853, 1.431066, 0.039064, 1.415291, -0.011064, 0.10557, -0.597708, -0.322888, -0.034921, -0.65779, -0.766208, -0.430186, -0.503968, -0.9511, 0.315113, -0.778522, -0.997715, -1.606477, -0.127497, -1.489428, -1.492994, -1.56983, -1.117319, -1.399797, -0.847673, 0.415564, -0.476721, -1.262707, -0.578428, -0.672559, -1.0161, 0.129715, -0.602069, -0.659488, -1.673661, -0.798806, -1.416329, -1.806094, -1.354433, -1.307001, -1.32816, -0.505714, 2.382101, 0.69019, -1.223634, -0.799885, -0.698165, -0.917571, 0.648672, 42.86, 74.6
